,pos_img_name,bin_start,bin_ends
54,pos_img_10_4.png,1519939778.204433,1519939778.2130463
55,pos_img_11_0.png,1519939778.2130463,1519939778.22166
56,pos_img_11_1.png,1519939778.22166,1519939778.2302735
57,pos_img_11_2.png,1519939778.2302735,1519939778.238887
58,pos_img_11_3.png,1519939778.238887,1519939778.2475007
59,pos_img_11_4.png,1519939778.2475007,1519939778.2561142
60,pos_img_12_0.png,1519939778.2561142,1519939778.2647276
61,pos_img_12_1.png,1519939778.2647276,1519939778.2733412
62,pos_img_12_2.png,1519939778.2733412,1519939778.2819545
63,pos_img_12_3.png,1519939778.2819545,1519939778.290568
64,pos_img_12_4.png,1519939778.290568,1519939778.2991815
65,pos_img_13_0.png,1519939778.2991815,1519939778.3077948
66,pos_img_13_1.png,1519939778.3077948,1519939778.3164082
67,pos_img_13_2.png,1519939778.3164082,1519939778.3250217
68,pos_img_13_3.png,1519939778.3250217,1519939778.333635
69,pos_img_13_4.png,1519939778.333635,1519939778.3422484
70,pos_img_14_0.png,1519939778.3422484,1519939778.3508618
71,pos_img_14_1.png,1519939778.3508618,1519939778.3594751
72,pos_img_14_2.png,1519939778.3594751,1519939778.3680887
73,pos_img_14_3.png,1519939778.3680887,1519939778.376702
74,pos_img_14_4.png,1519939778.376702,1519939778.3853154
75,pos_img_15_0.png,1519939778.3853154,1519939778.393929
76,pos_img_15_1.png,1519939778.393929,1519939778.4025426
77,pos_img_15_2.png,1519939778.4025426,1519939778.4111562
78,pos_img_15_3.png,1519939778.4111562,1519939778.4197698
79,pos_img_15_4.png,1519939778.4197698,1519939778.4283834
80,pos_img_16_0.png,1519939778.4283834,1519939778.4369967
81,pos_img_16_1.png,1519939778.4369967,1519939778.44561
82,pos_img_16_2.png,1519939778.44561,1519939778.4542236
83,pos_img_16_3.png,1519939778.4542236,1519939778.462837
84,pos_img_16_4.png,1519939778.462837,1519939778.4714503
85,pos_img_17_0.png,1519939778.4714503,1519939778.4800637
86,pos_img_17_1.png,1519939778.4800637,1519939778.488677
87,pos_img_17_2.png,1519939778.488677,1519939778.4972906
88,pos_img_17_3.png,1519939778.4972906,1519939778.505904
89,pos_img_17_4.png,1519939778.505904,1519939778.5145173
90,pos_img_18_0.png,1519939778.5145173,1519939778.5231307
91,pos_img_18_1.png,1519939778.5231307,1519939778.531744
92,pos_img_18_2.png,1519939778.531744,1519939778.5403576
93,pos_img_18_3.png,1519939778.5403576,1519939778.548971
94,pos_img_18_4.png,1519939778.548971,1519939778.5575843
95,pos_img_19_0.png,1519939778.5575843,1519939778.5661979
96,pos_img_19_1.png,1519939778.5661979,1519939778.5748115
97,pos_img_19_2.png,1519939778.5748115,1519939778.5834253
98,pos_img_19_3.png,1519939778.5834253,1519939778.5920389
99,pos_img_19_4.png,1519939778.5920389,1519939778.6006525
100,pos_img_20_0.png,1519939778.6006525,1519939778.6092658
101,pos_img_20_1.png,1519939778.6092658,1519939778.6178792
102,pos_img_20_2.png,1519939778.6178792,1519939778.6264927
103,pos_img_20_3.png,1519939778.6264927,1519939778.635106
104,pos_img_20_4.png,1519939778.635106,1519939778.6437194
105,pos_img_21_0.png,1519939778.6437194,1519939778.6523328
106,pos_img_21_1.png,1519939778.6523328,1519939778.6609461
107,pos_img_21_2.png,1519939778.6609461,1519939778.6695597
108,pos_img_21_3.png,1519939778.6695597,1519939778.678173
109,pos_img_21_4.png,1519939778.678173,1519939778.6867864
