,neg_img_name,bin_start,bin_ends
85,neg_img_17_0.png,1519939778.4714503,1519939778.4800637
86,neg_img_17_1.png,1519939778.4800637,1519939778.488677
87,neg_img_17_2.png,1519939778.488677,1519939778.4972906
88,neg_img_17_3.png,1519939778.4972906,1519939778.505904
89,neg_img_17_4.png,1519939778.505904,1519939778.5145173
90,neg_img_18_0.png,1519939778.5145173,1519939778.5231307
91,neg_img_18_1.png,1519939778.5231307,1519939778.531744
92,neg_img_18_2.png,1519939778.531744,1519939778.5403576
93,neg_img_18_3.png,1519939778.5403576,1519939778.548971
94,neg_img_18_4.png,1519939778.548971,1519939778.5575843
95,neg_img_19_0.png,1519939778.5575843,1519939778.5661979
96,neg_img_19_1.png,1519939778.5661979,1519939778.5748115
97,neg_img_19_2.png,1519939778.5748115,1519939778.5834253
98,neg_img_19_3.png,1519939778.5834253,1519939778.5920389
99,neg_img_19_4.png,1519939778.5920389,1519939778.6006525
100,neg_img_20_0.png,1519939778.6006525,1519939778.6092658
101,neg_img_20_1.png,1519939778.6092658,1519939778.6178792
102,neg_img_20_2.png,1519939778.6178792,1519939778.6264927
103,neg_img_20_3.png,1519939778.6264927,1519939778.635106
104,neg_img_20_4.png,1519939778.635106,1519939778.6437194
105,neg_img_21_0.png,1519939778.6437194,1519939778.6523328
106,neg_img_21_1.png,1519939778.6523328,1519939778.6609461
107,neg_img_21_2.png,1519939778.6609461,1519939778.6695597
108,neg_img_21_3.png,1519939778.6695597,1519939778.678173
109,neg_img_21_4.png,1519939778.678173,1519939778.6867864
