,neg_img_name,bin_start,bin_ends
355,neg_img_35_5.png,1610602279904256.0,1610602279908301.2
356,neg_img_35_6.png,1610602279908301.2,1610602279912346.5
357,neg_img_35_7.png,1610602279912346.5,1610602279916391.8
358,neg_img_35_8.png,1610602279916391.8,1610602279920436.8
359,neg_img_35_9.png,1610602279920436.8,1610602279924482.0
360,neg_img_36_0.png,1610602279924482.0,1610602279928527.2
361,neg_img_36_1.png,1610602279928527.2,1610602279932572.2
362,neg_img_36_2.png,1610602279932572.2,1610602279936617.5
363,neg_img_36_3.png,1610602279936617.5,1610602279940662.8
364,neg_img_36_4.png,1610602279940662.8,1610602279944708.0
365,neg_img_36_5.png,1610602279944708.0,1610602279948753.0
366,neg_img_36_6.png,1610602279948753.0,1610602279952798.2
367,neg_img_36_7.png,1610602279952798.2,1610602279956843.5
368,neg_img_36_8.png,1610602279956843.5,1610602279960888.5
369,neg_img_36_9.png,1610602279960888.5,1610602279964933.8
370,neg_img_37_0.png,1610602279964933.8,1610602279968979.0
371,neg_img_37_1.png,1610602279968979.0,1610602279973024.0
372,neg_img_37_2.png,1610602279973024.0,1610602279977069.2
373,neg_img_37_3.png,1610602279977069.2,1610602279981114.5
374,neg_img_37_4.png,1610602279981114.5,1610602279985159.5
375,neg_img_37_5.png,1610602279985159.5,1610602279989204.8
376,neg_img_37_6.png,1610602279989204.8,1610602279993250.0
377,neg_img_37_7.png,1610602279993250.0,1610602279997295.2
378,neg_img_37_8.png,1610602279997295.2,1610602280001340.2
379,neg_img_37_9.png,1610602280001340.2,1610602280005385.5
380,neg_img_38_0.png,1610602280005385.5,1610602280009430.8
381,neg_img_38_1.png,1610602280009430.8,1610602280013475.8
382,neg_img_38_2.png,1610602280013475.8,1610602280017521.0
383,neg_img_38_3.png,1610602280017521.0,1610602280021566.2
384,neg_img_38_4.png,1610602280021566.2,1610602280025611.5
385,neg_img_38_5.png,1610602280025611.5,1610602280029656.5
386,neg_img_38_6.png,1610602280029656.5,1610602280033701.8
387,neg_img_38_7.png,1610602280033701.8,1610602280037747.0
388,neg_img_38_8.png,1610602280037747.0,1610602280041792.0
389,neg_img_38_9.png,1610602280041792.0,1610602280045837.2
390,neg_img_39_0.png,1610602280045837.2,1610602280049882.5
391,neg_img_39_1.png,1610602280049882.5,1610602280053927.5
392,neg_img_39_2.png,1610602280053927.5,1610602280057972.8
393,neg_img_39_3.png,1610602280057972.8,1610602280062018.0
394,neg_img_39_4.png,1610602280062018.0,1610602280066063.0
395,neg_img_39_5.png,1610602280066063.0,1610602280070108.2
396,neg_img_39_6.png,1610602280070108.2,1610602280074153.5
397,neg_img_39_7.png,1610602280074153.5,1610602280078198.8
398,neg_img_39_8.png,1610602280078198.8,1610602280082243.8
399,neg_img_39_9.png,1610602280082243.8,1610602280086289.0
400,neg_img_40_0.png,1610602280086289.0,1610602280090334.2
401,neg_img_40_1.png,1610602280090334.2,1610602280094379.2
402,neg_img_40_2.png,1610602280094379.2,1610602280098424.5
403,neg_img_40_3.png,1610602280098424.5,1610602280102469.8
404,neg_img_40_4.png,1610602280102469.8,1610602280106515.0
405,neg_img_40_5.png,1610602280106515.0,1610602280110560.0
406,neg_img_40_6.png,1610602280110560.0,1610602280114605.2
407,neg_img_40_7.png,1610602280114605.2,1610602280118650.5
408,neg_img_40_8.png,1610602280118650.5,1610602280122695.5
409,neg_img_40_9.png,1610602280122695.5,1610602280126740.8
410,neg_img_41_0.png,1610602280126740.8,1610602280130786.0
411,neg_img_41_1.png,1610602280130786.0,1610602280134831.0
412,neg_img_41_2.png,1610602280134831.0,1610602280138876.2
413,neg_img_41_3.png,1610602280138876.2,1610602280142921.5
414,neg_img_41_4.png,1610602280142921.5,1610602280146966.5
415,neg_img_41_5.png,1610602280146966.5,1610602280151011.8
416,neg_img_41_6.png,1610602280151011.8,1610602280155057.0
417,neg_img_41_7.png,1610602280155057.0,1610602280159102.2
418,neg_img_41_8.png,1610602280159102.2,1610602280163147.2
419,neg_img_41_9.png,1610602280163147.2,1610602280167192.5
420,neg_img_42_0.png,1610602280167192.5,1610602280171237.8
421,neg_img_42_1.png,1610602280171237.8,1610602280175282.8
422,neg_img_42_2.png,1610602280175282.8,1610602280179328.0
423,neg_img_42_3.png,1610602280179328.0,1610602280183373.2
424,neg_img_42_4.png,1610602280183373.2,1610602280187418.5
425,neg_img_42_5.png,1610602280187418.5,1610602280191463.5
426,neg_img_42_6.png,1610602280191463.5,1610602280195508.8
427,neg_img_42_7.png,1610602280195508.8,1610602280199554.0
428,neg_img_42_8.png,1610602280199554.0,1610602280203599.0
429,neg_img_42_9.png,1610602280203599.0,1610602280207644.2
430,neg_img_43_0.png,1610602280207644.2,1610602280211689.5
431,neg_img_43_1.png,1610602280211689.5,1610602280215734.5
432,neg_img_43_2.png,1610602280215734.5,1610602280219779.8
433,neg_img_43_3.png,1610602280219779.8,1610602280223825.0
434,neg_img_43_4.png,1610602280223825.0,1610602280227870.0
435,neg_img_43_5.png,1610602280227870.0,1610602280231915.2
436,neg_img_43_6.png,1610602280231915.2,1610602280235960.5
437,neg_img_43_7.png,1610602280235960.5,1610602280240005.8
438,neg_img_43_8.png,1610602280240005.8,1610602280244050.8
439,neg_img_43_9.png,1610602280244050.8,1610602280248096.0
440,neg_img_44_0.png,1610602280248096.0,1610602280252141.2
441,neg_img_44_1.png,1610602280252141.2,1610602280256186.2
442,neg_img_44_2.png,1610602280256186.2,1610602280260231.5
443,neg_img_44_3.png,1610602280260231.5,1610602280264276.8
444,neg_img_44_4.png,1610602280264276.8,1610602280268322.0
445,neg_img_44_5.png,1610602280268322.0,1610602280272367.0
446,neg_img_44_6.png,1610602280272367.0,1610602280276412.2
447,neg_img_44_7.png,1610602280276412.2,1610602280280457.5
